ProductID,Product,Segment,Category,ManufacturerID,Price
1418,Pneuma RP-10,Productivity,,12,USD 314.9
1419,Pneuma RP-11,Productivity,,12,USD 472.45
1420,Pneuma RP-12,Productivity,,12,USD 472.45
1726,Inventio MA-01,All Season,Mix,11,USD 451.45
1421,Pneuma RP-13,Productivity,,12,USD 430.4
1727,Inventio MA-02,All Season,,11,USD 839.48
1422,Pneuma RP-14,Productivity,,12,USD 430.4
1728,Inventio MA-03,All Season,,11,USD 509.1975
1423,Pneuma RP-15,Productivity,,12,USD 367.45
1729,Inventio MA-04,All Season,,11,USD 488.2
1424,Pneuma RP-16,Productivity,,12,USD 367.45
1730,Inventio MA-05,All Season,,11,USD 839.48
1425,Pneuma RP-17,Productivity,,12,USD 307.02
1731,Inventio MA-06,All Season,,11,USD 461.95
1426,Pneuma RP-18,Productivity,,12,USD 307.02
1732,Inventio RP-01,Productivity,Rural,11,USD 446.1975
1427,Pneuma RP-19,Productivity,,12,USD 356.8425
1733,Inventio RP-02,Productivity,,11,USD 446.1975
1428,Pneuma RP-20,Productivity,,12,USD 356.8425
1734,Inventio RP-03,Productivity,,11,USD 449.8725
1429,Pneuma RP-21,Productivity,,12,USD 301.77
1735,Inventio RP-04,Productivity,,11,USD 449.8725
1430,Pneuma RP-22,Productivity,,12,USD 301.77
1736,Inventio RP-05,Productivity,,11,USD 1680
1431,Pneuma RP-23,Productivity,,12,USD 341.15
1737,Inventio RP-06,Productivity,,11,USD 1680
1432,Pneuma RP-24,Productivity,,12,USD 341.15
1740,Inventio RP-09,Productivity,,11,USD 456.7
1433,Pneuma RP-25,Productivity,,12,USD 404.2
1741,Inventio RP-10,Productivity,,11,USD 456.7
1434,Pneuma RP-26,Productivity,,12,USD 404.2
1742,Inventio RP-11,Productivity,,11,USD 288.7
1435,Pneuma RP-27,Productivity,,12,USD 341.15
1743,Inventio RP-12,Productivity,,11,USD 288.7
1436,Pneuma RP-28,Productivity,,12,USD 341.15
1744,Inventio RP-13,Productivity,,11,USD 446.2
1437,Pneuma RP-29,Productivity,,12,USD 314.895
1745,Inventio RP-14,Productivity,,11,USD 446.2
1438,Pneuma RP-30,Productivity,,12,USD 314.895
1748,Inventio RS-03,Select,,11,USD 449.8725
1439,Pneuma RP-31,Productivity,,12,USD 370.02
1795,Inventio UC-01,Convenience,Urban,11,USD 603.225
1440,Pneuma RP-32,Productivity,,12,USD 370.02
1796,Inventio UC-02,Convenience,,11,USD 750.23
1441,Pneuma RP-33,Productivity,,12,USD 506.5725
1797,Inventio UC-03,Convenience,,11,USD 524.48
1442,Pneuma RP-34,Productivity,,12,USD 506.5725
1798,Inventio UC-04,Convenience,,11,USD 708.23
1443,Pneuma RP-35,Productivity,,12,USD 115.4
1799,Inventio UC-05,Convenience,,11,USD 786.98
1444,Pneuma RP-36,Productivity,,12,USD 115.4
1800,Inventio UC-06,Convenience,,11,USD 655.73
1445,Pneuma RP-37,Productivity,,12,USD 94.395
1801,Inventio UC-07,Convenience,,11,USD 839.48
1446,Pneuma RP-38,Productivity,,12,USD 94.395
1802,Inventio UC-08,Convenience,,11,USD 708.23
1447,Pneuma RP-39,Productivity,,12,USD 141.645
1803,Inventio UC-09,Convenience,,11,USD 445.9875
1448,Pneuma RP-40,Productivity,,12,USD 141.645
1804,Inventio UC-10,Convenience,,11,USD 760.73
1449,Pneuma RP-41,Productivity,,12,USD 152.15
1805,Inventio UC-11,Convenience,,11,USD 471.98
1450,Pneuma RP-42,Productivity,,12,USD 152.15
1766,Inventio UE-01,Extreme,Urban,11,USD 908.2
1451,Pneuma RP-43,Productivity,,12,USD 385.77
1767,Inventio UE-02,Extreme,,11,USD 997.45
1452,Pneuma RP-44,Productivity,,12,USD 385.77
1768,Inventio UE-03,Extreme,,11,USD 908.2
1453,Pneuma RP-45,Productivity,,12,USD 435.65
1769,Inventio UE-04,Extreme,,11,USD 1018.45
1454,Pneuma RP-46,Productivity,,12,USD 435.65
1770,Inventio UE-05,Extreme,,11,USD 629.95
1455,Pneuma RP-47,Productivity,,12,USD 396.27
1771,Inventio UE-06,Extreme,,11,USD 892.45
1456,Pneuma RP-48,Productivity,,12,USD 396.27
1772,Inventio UE-07,Extreme,,11,USD 655.73
1457,Pneuma RP-49,Productivity,,12,USD 414.65
1773,Inventio UE-08,Extreme,,11,USD 1207.45
1458,Pneuma RP-50,Productivity,,12,USD 414.65
1774,Inventio UE-09,Extreme,,11,USD 892.45
1459,Pneuma RP-51,Productivity,,12,USD 472.45
1775,Inventio UE-10,Extreme,,11,USD 729.6975
1460,Pneuma RP-52,Productivity,,12,USD 472.45
1776,Inventio UE-11,Extreme,,11,USD 1469.9475
1461,Pneuma RP-53,Productivity,,12,USD 341.145
1777,Inventio UE-12,Extreme,,11,USD 681.98
1462,Pneuma RP-54,Productivity,,12,USD 341.145
1778,Inventio UE-13,Extreme,,11,USD 908.2
1463,Pneuma RP-55,Productivity,,12,USD 272.95
1779,Inventio UE-14,Extreme,,11,USD 787.45
1464,Pneuma RP-56,Productivity,,12,USD 272.95
1780,Inventio UE-15,Extreme,,11,USD 1574.475
1465,Pneuma RP-57,Productivity,,12,USD 233.52
1781,Inventio UE-16,Extreme,,11,USD 593.2
1466,Pneuma RP-58,Productivity,,12,USD 233.52
1782,Inventio UE-17,Extreme,,11,USD 524.95
1467,Pneuma RP-59,Productivity,,12,USD 454.0725
1783,Inventio UE-18,Extreme,,11,USD 681.975
1468,Pneuma RP-60,Productivity,,12,USD 454.0725
1784,Inventio UE-19,Extreme,,11,USD 603.23
1469,Pneuma RP-61,Productivity,,12,USD 501.3225
1785,Inventio UE-20,Extreme,,11,USD 786.975
1470,Pneuma RP-62,Productivity,,12,USD 501.3225
1786,Inventio UE-21,Extreme,,11,USD 908.2
1471,Pneuma RP-63,Productivity,,12,USD 293.9
1787,Inventio UE-22,Extreme,,11,USD 760.73
1472,Pneuma RP-64,Productivity,,12,USD 293.9
1788,Inventio UE-23,Extreme,,11,USD 603.75
1473,Pneuma RP-65,Productivity,,12,USD 343.77
1789,Inventio UE-24,Extreme,,11,USD 997.45
1474,Pneuma RP-66,Productivity,,12,USD 343.77
1790,Inventio UE-25,Extreme,,11,USD 445.73
1475,Pneuma RP-67,Productivity,,12,USD 329.78
1791,Inventio UE-26,Extreme,,11,USD 813.7
1476,Pneuma RP-68,Productivity,,12,USD 329.78
1792,Inventio UE-27,Extreme,,11,USD 944.95
1477,Pneuma RP-69,Productivity,,12,USD 335.9
1793,Inventio UE-28,Extreme,,11,USD 576.98
1478,Pneuma RP-70,Productivity,,12,USD 335.9
1794,Inventio UE-29,Extreme,,11,USD 524.74
1479,Pneuma RP-71,Productivity,,12,USD 377.895
1749,Inventio UM-01,Moderation,Urban,11,USD 629.95
1480,Pneuma RP-72,Productivity,,12,USD 377.895
1750,Inventio UM-02,Moderation,,11,USD 413.5425
1481,Pneuma RP-73,Productivity,,12,USD 440.9
1751,Inventio UM-03,Moderation,,11,USD 682.45
1482,Pneuma RP-74,Productivity,,12,USD 440.9
1752,Inventio UM-04,Moderation,,11,USD 855.23
1483,Pneuma RP-75,Productivity,,12,USD 89.15
1753,Inventio UM-05,Moderation,,11,USD 944.48
1484,Pneuma RP-76,Productivity,,12,USD 89.15
1754,Inventio UM-06,Moderation,,11,USD 524.7375
1485,Pneuma RP-77,Productivity,,12,USD 354.27
1755,Inventio UR-01,Regular,Urban,11,USD 519.7
1486,Pneuma RP-78,Productivity,,12,USD 354.27
1756,Inventio UR-02,Regular,,11,USD 471.98
1487,Pneuma RP-79,Productivity,,12,USD 522.3225
1757,Inventio UR-03,Regular,,11,USD 551.1975
1488,Pneuma RP-80,Productivity,,12,USD 522.3225
1758,Inventio UR-04,Regular,,11,USD 482.48
1489,Pneuma RP-81,Productivity,,12,USD 330.7
1759,Inventio UR-05,Regular,,11,USD 445.73
1490,Pneuma RP-82,Productivity,,12,USD 330.7
1760,Inventio UR-06,Regular,,11,USD 713.48
1491,Pneuma RP-83,Productivity,,12,USD 304.4
1761,Inventio UR-07,Regular,,11,USD 839.74
1492,Pneuma RP-84,Productivity,,12,USD 304.4
1762,Inventio UR-08,Regular,,11,USD 471.98
1493,Pneuma RP-85,Productivity,,12,USD 435.7
1763,Inventio UR-09,Regular,,11,USD 498.7
1494,Pneuma RP-86,Productivity,,12,USD 435.7
1764,Inventio UR-10,Regular,,11,USD 587.95
1495,Pneuma RP-87,Productivity,,12,USD 425.2
1765,Inventio UR-11,Regular,,11,USD 186.48
1496,Pneuma RP-88,Productivity,,12,USD 425.2
1806,Inventio YY-01,Youth,Youth,11,USD 115.45
1497,Pneuma RP-89,Productivity,,12,USD 472.45
1807,Inventio YY-02,Youth,,11,USD 178.45
1498,Pneuma RP-90,Productivity,,12,USD 472.45
1808,Inventio YY-03,Youth,,11,USD 115.45
1499,Pneuma RP-91,Productivity,,12,USD 309.65
1809,Inventio YY-04,Youth,,11,USD 241.45
1500,Pneuma RP-92,Productivity,,12,USD 309.65
1810,Inventio YY-05,Youth,,11,USD 288.7
1501,Pneuma RP-93,Productivity,,12,USD 367.4
1811,Inventio YY-06,Youth,,11,USD 225.7
1502,Pneuma RP-94,Productivity,,12,USD 367.4
1812,Inventio YY-07,Youth,,11,USD 99.6975
1503,Pneuma RP-95,Productivity,,12,USD 367.4
1813,Inventio YY-08,Youth,,11,USD 141.7
1504,Pneuma RP-96,Productivity,,12,USD 367.4
1814,Inventio YY-09,Youth,,11,USD 522.17
1505,Pneuma RP-97,Productivity,,12,USD 787.395
1815,Inventio YY-10,Youth,,11,USD 330.7
1506,Pneuma RP-98,Productivity,,12,USD 787.395
1816,Inventio YY-11,Youth,,11,USD 188.95
1507,Pneuma RP-99,Productivity,,12,USD 173.2
1817,Inventio YY-12,Youth,,11,USD 230.95
1508,Pneuma RP-00,Productivity,,12,USD 173.2
1818,Inventio YY-13,Youth,,11,USD 209.95
1509,Pneuma RP-01,Productivity,,12,USD 81.27
1819,Inventio YY-14,Youth,,11,USD 278.2
1510,Pneuma RP-02,Productivity,,12,USD 81.27
1820,Inventio YY-15,Youth,,11,USD 383.2
1511,Pneuma RP-03,Productivity,,12,USD 490.77
1821,Inventio YY-16,Youth,,11,USD 325.45
1512,Pneuma RP-04,Productivity,,12,USD 490.77
1822,Inventio YY-17,Youth,,11,USD 362.2
1513,Pneuma RP-05,Productivity,,12,USD 409.4
1823,Inventio YY-18,Youth,,11,USD 456.7
1514,Pneuma RP-06,Productivity,,12,USD 409.4
1825,Inventio YY-20,Youth,,11,USD 99.7
1515,Pneuma RP-07,Productivity,,12,USD 333.27
1826,Inventio YY-21,Youth,,11,USD 236.2
1516,Pneuma RP-08,Productivity,,12,USD 333.27
1827,Inventio YY-22,Youth,,11,USD 257.2
1517,Pneuma RP-09,Productivity,,12,USD 230.95
1828,Inventio YY-23,Youth,,11,USD 299.1975
1518,Pneuma RP-10,Productivity,,12,USD 230.95
1829,Inventio YY-24,Youth,,11,USD 335.95
1519,Pneuma RP-11,Productivity,,12,USD 272.95
1830,Inventio YY-25,Youth,,11,USD 314.95
1520,Pneuma RP-12,Productivity,,12,USD 272.95
1831,Inventio YY-26,Youth,,11,USD 362.2
1521,Pneuma RP-13,Productivity,,12,USD 524.9
1832,Inventio YY-27,Youth,,11,USD 367.45
1522,Pneuma RP-14,Productivity,,12,USD 524.9
1833,Inventio YY-28,Youth,,11,USD 131.2
1523,Pneuma RP-15,Productivity,,12,USD 372.7
1834,Inventio YY-29,Youth,,11,USD 251.95
1524,Pneuma RP-16,Productivity,,12,USD 372.7
1835,Inventio YY-30,Youth,,11,USD 0
1525,Pneuma RP-17,Productivity,,12,USD 329.78
1836,Inventio YY-31,Youth,,11,USD 167.9475
1526,Pneuma RP-18,Productivity,,12,USD 329.78
1837,Inventio YY-32,Youth,,11,USD 167.95
1527,Pneuma RP-19,Productivity,,12,USD 419.95
1838,Inventio YY-33,Youth,,11,USD 309.6975
1528,Pneuma RP-20,Productivity,,12,USD 419.95
1839,Inventio YY-34,Youth,,11,USD 262.45
1529,Pneuma RP-21,Productivity,,12,USD 425.2
1840,Inventio YY-35,Youth,,11,USD 330.7
1530,Pneuma RP-22,Productivity,,12,USD 425.2
1841,Inventio YY-36,Youth,,11,USD 152.2
1531,Pneuma RP-23,Productivity,,12,USD 446.2
1842,Inventio YY-37,Youth,,11,USD 257.2
1532,Pneuma RP-24,Productivity,,12,USD 446.2
1843,Inventio YY-38,Youth,,11,USD 152.1975
1533,Pneuma RP-25,Productivity,,12,USD 312.27
1844,Inventio YY-39,Youth,,11,USD 178.4475
1534,Pneuma RP-26,Productivity,,12,USD 312.27
1845,Inventio YY-40,Youth,,11,USD 110.2
1535,Pneuma RP-27,Productivity,,12,USD 322.77
1846,Inventio YY-41,Youth,,11,USD 467.2
1536,Pneuma RP-28,Productivity,,12,USD 322.77
1847,Inventio YY-42,Youth,,11,USD 146.9475
1537,Pneuma RP-29,Productivity,,12,USD 330.645
1848,Inventio YY-43,Youth,,11,USD 388.45
1538,Pneuma RP-30,Productivity,,12,USD 330.645
1849,Inventio YY-44,Youth,,11,USD 230.95
1539,Pneuma RP-31,Productivity,,12,USD 377.9
1850,Inventio YY-45,Youth,,11,USD 178.45
1540,Pneuma RP-32,Productivity,,12,USD 377.9
1851,Inventio YY-46,Youth,,11,USD 335.9475
1541,Pneuma RP-33,Productivity,,12,USD 787.395
1852,Inventio YY-47,Youth,,11,USD 178.45
1542,Pneuma RP-34,Productivity,,12,USD 787.395
1853,Inventio YY-48,Youth,,11,USD 377.95
1543,Pneuma RP-35,Productivity,,12,USD 341.15
1854,Inventio YY-49,Youth,,11,USD 188.95
1544,Pneuma RP-36,Productivity,,12,USD 341.15
1855,Inventio YY-50,Youth,,11,USD 246.7
1545,Pneuma RP-37,Productivity,,12,USD 393.65
1856,Inventio YY-51,Youth,,11,USD 110.2
1546,Pneuma RP-38,Productivity,,12,USD 393.65
1857,Inventio YY-52,Youth,,11,USD 104.95
1547,Pneuma RP-39,Productivity,,12,USD 356.9
1858,Inventio YY-53,Youth,,11,USD 262.45
1548,Pneuma RP-40,Productivity,,12,USD 356.9
1859,Inventio YY-54,Youth,,11,USD 157.45
1549,Pneuma RP-41,Productivity,,12,USD 419.9
1860,Inventio YY-55,Youth,,11,USD 209.95
1550,Pneuma RP-42,Productivity,,12,USD 419.9
1861,Inventio YY-56,Youth,,11,USD 104.95
1551,Pneuma RP-43,Productivity,,12,USD 419.9
1862,Inventio YY-57,Youth,,11,USD 225.7
1552,Pneuma RP-44,Productivity,,12,USD 419.9
1553,Pneuma RP-45,Productivity,,12,USD 346.395
1554,Pneuma RP-46,Productivity,,12,USD 346.395
1555,Pneuma RP-47,Productivity,,12,USD 309.7
1556,Pneuma RP-48,Productivity,,12,USD 309.7
1557,Pneuma RP-49,Productivity,,12,USD 456.65
1558,Pneuma RP-50,Productivity,,12,USD 456.65
1559,Pneuma RP-51,Productivity,,12,USD 388.45
1560,Pneuma RP-52,Productivity,,12,USD 388.45
1561,Pneuma RP-53,Productivity,,12,USD 414.175
1562,Pneuma RP-54,Productivity,,12,USD 414.175
1563,Pneuma RS-01,Select,Rural,12,USD 288.65
1564,Pneuma RS-02,Select,,12,USD 346.45
1565,Pneuma RS-03,Select,,12,USD 312.27
1566,Pneuma RS-04,Select,,12,USD 377.95
1567,Pneuma RS-05,Select,,12,USD 419.95
1568,Pneuma RS-06,Select,,12,USD 451.45
1569,Pneuma RS-07,Select,,12,USD 419.95
1570,Pneuma RS-08,Select,,12,USD 329.78
1571,Pneuma RS-09,Select,,12,USD 329.78
1572,Pneuma RS-10,Select,,12,USD 322.77
1573,Pneuma RS-11,Select,,12,USD 329.78
1574,Pneuma RS-12,Select,,12,USD 329.78
1575,Pneuma RS-13,Select,,12,USD 280.8225
1576,Pneuma RS-14,Select,,12,USD 283.45
1577,Pneuma RS-15,Select,,12,USD 498.65
1578,Pneuma RS-16,Select,,12,USD 329.78
1579,Pneuma RS-17,Select,,12,USD 329.78
1580,Pneuma RS-18,Select,,12,USD 329.78
1581,Pneuma RS-19,Select,,12,USD 329.78
1582,Pneuma RS-20,Select,,12,USD 329.78
1583,Pneuma RS-21,Select,,12,USD 472.4
1584,Pneuma RS-22,Select,,12,USD 372.65
1585,Pneuma RS-23,Select,,12,USD 419.95
1586,Pneuma RS-24,Select,,12,USD 388.4475
1587,Pneuma RS-25,Select,,12,USD 419.9475
1588,Pneuma RS-26,Select,,12,USD 341.2
1589,Pneuma RS-27,Select,,12,USD 329.78
1590,Pneuma RS-28,Select,,12,USD 446.2
1591,Pneuma RS-29,Select,,12,USD 329.78
1592,Pneuma RS-30,Select,,12,USD 498.7
1593,Pneuma RS-31,Select,,12,USD 329.78
1594,Pneuma RS-32,Select,,12,USD 329.78
1595,Pneuma RS-33,Select,,12,USD 367.395
1596,Pneuma RS-34,Select,,12,USD 391.02
1597,Pneuma RS-35,Select,,12,USD 202.0725
1598,Pneuma RS-36,Select,,12,USD 329.78
1599,Pneuma RS-37,Select,,12,USD 329.78
1600,Pneuma RS-38,Select,,12,USD 329.78
1601,Pneuma RS-39,Select,,12,USD 317.5725
1602,Pneuma RS-40,Select,,12,USD 377.95
1603,Pneuma RS-41,Select,,12,USD 301.77
1604,Pneuma RS-42,Select,,12,USD 329.78
1605,Pneuma RS-43,Select,,12,USD 435.7
1606,Pneuma RS-44,Select,,12,USD 329.78
1607,Pneuma RS-45,Select,,12,USD 446.2
1608,Pneuma RS-46,Select,,12,USD 459.323333333333
1609,Pneuma RS-47,Select,,12,USD 329.78
1610,Pneuma RS-48,Select,,12,USD 329.78
1611,Pneuma RS-49,Select,,12,USD 329.78
1612,Pneuma RS-50,Select,,12,USD 524.9475
1613,Pneuma RS-51,Select,,12,USD 341.145
1614,Pneuma RS-52,Select,,12,USD 104.895
1615,Pneuma RS-53,Select,,12,USD 265.0725
1616,Pneuma RS-54,Select,,12,USD 343.8225
1617,Pneuma RS-55,Select,,12,USD 377.95
1618,Pneuma RS-56,Select,,12,USD 329.78
1619,Pneuma RS-57,Select,,12,USD 329.78
1620,Pneuma RS-58,Select,,12,USD 104.895
1621,Pneuma RS-59,Select,,12,USD 329.78
1622,Pneuma RS-60,Select,,12,USD 92.82
1623,Pneuma RS-61,Select,,12,USD 329.78
1624,Pneuma RS-62,Select,,12,USD 385.77
1625,Pneuma RS-63,Select,,12,USD 396.27
1626,Pneuma RS-64,Select,,12,USD 329.78
1627,Pneuma RS-65,Select,,12,USD 329.78
1628,Pneuma RS-66,Select,,12,USD 329.78
1629,Pneuma RS-67,Select,,12,USD 230.9
1630,Pneuma RS-68,Select,,12,USD 272.9
1631,Pneuma RS-69,Select,,12,USD 475.0725
1632,Pneuma RS-70,Select,,12,USD 419.95
1633,Pneuma RS-71,Select,,12,USD 435.7
1634,Pneuma RS-72,Select,,12,USD 356.9475
1635,Pneuma RS-73,Select,,12,USD 244.02
1636,Pneuma RS-74,Select,,12,USD 329.78
1637,Pneuma RS-75,Select,,12,USD 329.78
1638,Pneuma RS-76,Select,,12,USD 329.78
1639,Pneuma RS-77,Select,,12,USD 329.78
1640,Pneuma RS-78,Select,,12,USD 398.9
1641,Pneuma RS-79,Select,,12,USD 76.02
1642,Pneuma RS-80,Select,,12,USD 398.895
1643,Pneuma RS-81,Select,,12,USD 422.5725
1644,Pneuma RS-82,Select,,12,USD 380.5725
1645,Pneuma RS-83,Select,,12,USD 419.95
1646,Pneuma RS-84,Select,,12,USD 435.7
1647,Pneuma RS-85,Select,,12,USD 329.78
1648,Pneuma RS-86,Select,,12,USD 329.78
1649,Pneuma RS-87,Select,,12,USD 329.78
1650,Pneuma RS-88,Select,,12,USD 519.7
1651,Pneuma RS-89,Select,,12,USD 506.5725
1652,Pneuma RS-90,Select,,12,USD 329.78
1653,Pneuma RS-91,Select,,12,USD 404.15
1654,Pneuma RS-92,Select,,12,USD 468.72
1655,Pneuma RS-93,Select,,12,USD 283.4475
1656,Pneuma RS-94,Select,,12,USD 414.1725
1657,Pneuma RS-95,Select,,12,USD 398.95
1658,Pneuma RS-96,Select,,12,USD 329.78
1659,Pneuma RS-97,Select,,12,USD 329.78
1660,Pneuma RS-98,Select,,12,USD 329.78
1661,Pneuma RS-99,Select,,12,USD 329.78
1662,Pneuma RS-00,Select,,12,USD 173.2
1663,Pneuma RS-01,Select,,12,USD 329.78
1664,Pneuma RS-02,Select,,12,USD 329.78
1665,Pneuma RS-03,Select,,12,USD 329.78
1666,Pneuma RS-04,Select,,12,USD 238.8225
1667,Pneuma RS-05,Select,,12,USD 372.7
1668,Pneuma UR-01,Regular,Urban,12,USD 430.4
1669,Pneuma UR-02,Regular,,12,USD 435.65
1670,Pneuma UR-03,Regular,,12,USD 446.15
1671,Pneuma UE-01,Extreme,Urban,12,USD 367.4
1672,Pneuma UE-02,Extreme,,12,USD 682.4
1673,Pneuma UE-03,Extreme,,12,USD 1259.9
1674,Pneuma UE-04,Extreme,,12,USD 1049.95
1675,Pneuma UE-05,Extreme,,12,USD 488.15
1676,Pneuma UE-06,Extreme,,12,USD 551.15
1677,Pneuma UE-07,Extreme,,12,USD 876.7
1678,Pneuma UE-08,Extreme,,12,USD 734.95
1679,Pneuma UE-09,Extreme,,12,USD 1023.65
1680,Pneuma UE-10,Extreme,,12,USD 451.4
1681,Pneuma UE-11,Extreme,,12,USD 572.15
1682,Pneuma UE-12,Extreme,,12,USD 755.9
1683,Pneuma UE-13,Extreme,,12,USD 551.15
1684,Pneuma UE-14,Extreme,,12,USD 451.4
1685,Pneuma UE-15,Extreme,,12,USD 682.4
1686,Pneuma UE-16,Extreme,,12,USD 818.9
1687,Pneuma UE-17,Extreme,,12,USD 734.95
1688,Verilim UE-01,Extreme,,13,USD 157.45
1689,Verilim UC-01,Convenience,Urban,13,USD 225.7
1690,Verilim YY-01,Youth,Youth,13,USD 157.45
1691,Verilim YY-02,Youth,,13,USD 236.1975
1692,Verilim YY-03,Youth,,13,USD 104.95
1693,Verilim YY-04,Youth,,13,USD 362.2
1694,Verilim YY-05,Youth,,13,USD 104.9475
1695,Verilim YY-06,Youth,,13,USD 167.95
1696,Verilim YY-07,Youth,,13,USD 183.7
1697,Verilim YY-08,Youth,,13,USD 236.2
1698,Verilim YY-09,Youth,,13,USD 178.45
1699,Verilim YY-10,Youth,,13,USD 178.45
1700,Verilim YY-11,Youth,,13,USD 128.5725
1701,Verilim YY-12,Youth,,13,USD 283.45
1702,Verilim YY-13,Youth,,13,USD 115.45
1703,Verilim YY-14,Youth,,13,USD 107.575
1704,Verilim YY-15,Youth,,13,USD 136.45
1705,Verilim YY-16,Youth,,13,USD 167.95
1706,Verilim YY-17,Youth,,13,USD 236.2
1707,Verilim YY-18,Youth,,13,USD 131.2
1708,Verilim YY-19,Youth,,13,USD 131.1975
1709,Verilim YY-20,Youth,,13,USD 94.4475
1710,Verilim YY-21,Youth,,13,USD 272.95
1711,Verilim YY-22,Youth,,13,USD 120.7
1712,Verilim YY-23,Youth,,13,USD 257.2
1713,Verilim YY-24,Youth,,13,USD 112.825
1714,Verilim YY-25,Youth,,13,USD 115.45
1715,Verilim YY-26,Youth,,13,USD 275.5725
1716,Verilim YY-27,Youth,,13,USD 356.95
1717,Verilim YY-28,Youth,,13,USD 183.7
1718,Verilim YY-29,Youth,,13,USD 157.45
1719,Verilim YY-30,Youth,,13,USD 209.9475
1720,Verilim YY-31,Youth,,13,USD 293.95
1721,Verilim YY-32,Youth,,13,USD 99.6975
1722,Verilim YY-33,Youth,,13,USD 86.575
1723,Verilim YY-34,Youth,,13,USD 509.1975
1724,Verilim YY-35,Youth,,13,USD 157.45
1725,Verilim YY-36,Youth,,13,USD 128.5725
1738,Inventio RP-07,Productivity,,11,USD 329.78
1739,Inventio RP-08,Productivity,,11,USD 329.78
1746,Inventio RS-01,Select,Rural,11,USD 329.78
1747,Inventio RS-02,Select,,11,USD 329.78
1824,Inventio YY-19,Youth,,11,USD 329.78
1900,Lignum UC-19,Convenience,,6,USD 329.78
1910,Sintec MA-03,All Season,,4,USD 329.78
1913,Sintec MA-06,All Season,,4,USD 329.78
1917,Sintec MA-10,All Season,,4,USD 329.78
1919,Sintec MA-12,All Season,,4,USD 329.78
1921,Sintec MA-14,All Season,,4,USD 329.78
1922,Sintec MA-15,All Season,,4,USD 329.78
1923,Sintec MA-16,All Season,,4,USD 329.78
1925,Sintec MA-18,All Season,,4,USD 329.78
1928,Sintec RP-03,Productivity,,4,USD 329.78
1929,Sintec RP-04,Productivity,,4,USD 329.78
1944,Sintec RP-19,Productivity,,4,USD 329.78
1945,Sintec RP-20,Productivity,,4,USD 329.78
1952,Sintec RP-27,Productivity,,4,USD 329.78
1953,Sintec RP-28,Productivity,,4,USD 329.78
1954,Sintec RP-29,Productivity,,4,USD 329.78
1955,Sintec RP-30,Productivity,,4,USD 329.78
1970,Sintec RP-45,Productivity,,4,USD 329.78
1971,Sintec RP-46,Productivity,,4,USD 329.78
1972,Sintec RP-47,Productivity,,4,USD 329.78
1973,Sintec RP-48,Productivity,,4,USD 329.78
1976,Sintec RP-51,Productivity,,4,USD 329.78
1977,Sintec RP-52,Productivity,,4,USD 329.78
1988,Sintec RS-07,Select,,4,USD 329.78
1992,Sintec RS-11,Select,,4,USD 329.78
1996,Sintec UM-03,Moderation,,4,USD 329.78
1998,Sintec UR-01,Regular,Urban,4,USD 329.78
2000,Sintec UR-03,Regular,,4,USD 329.78
2001,Sintec UR-04,Regular,,4,USD 329.78
2002,Sintec UR-05,Regular,,4,USD 329.78
2003,Sintec UR-06,Regular,,4,USD 329.78
2006,Sintec UR-09,Regular,,4,USD 329.78
2007,Sintec UR-10,Regular,,4,USD 329.78
2008,Sintec UR-11,Regular,,4,USD 329.78
2009,Sintec UR-12,Regular,,4,USD 329.78
2010,Sintec UR-13,Regular,,4,USD 329.78
2011,Sintec UR-14,Regular,,4,USD 329.78
2017,Sintec UR-20,Regular,,4,USD 329.78
2018,Sintec UR-21,Regular,,4,USD 329.78
2020,Sintec UR-23,Regular,,4,USD 329.78
2021,Sintec UR-24,Regular,,4,USD 329.78
2023,Sintec UR-26,Regular,,4,USD 329.78
2024,Sintec UR-27,Regular,,4,USD 329.78
2025,Sintec UR-28,Regular,,4,USD 329.78
2027,Sintec UR-30,Regular,,4,USD 329.78
2030,Sintec UR-33,Regular,,4,USD 329.78
2031,Sintec UR-34,Regular,,4,USD 329.78
2033,Sintec UR-36,Regular,,4,USD 329.78
2035,Sintec UR-38,Regular,,4,USD 329.78
2037,Sintec UR-40,Regular,,4,USD 329.78
2038,Sintec UR-41,Regular,,4,USD 329.78
2040,Sintec UR-43,Regular,,4,USD 329.78
2059,Sintec UE-19,Extreme,,4,USD 329.78
2063,Sintec UE-23,Extreme,,4,USD 329.78
2065,Sintec UE-25,Extreme,,4,USD 367.45
2066,Sintec UC-01,Convenience,Urban,4,USD 393.7
2067,Sintec UC-02,Convenience,,4,USD 682.45
2068,Sintec UC-03,Convenience,,4,USD 329.78
2069,Sintec UC-04,Convenience,,4,USD 524.95
2070,Sintec UC-05,Convenience,,4,USD 524.95
2071,Sintec UC-06,Convenience,,4,USD 362.2
2072,Sintec UC-07,Convenience,,4,USD 329.78
2073,Sintec UC-08,Convenience,,4,USD 377.95
2074,Sintec UC-09,Convenience,,4,USD 335.95
2075,Sintec UC-10,Convenience,,4,USD 461.95
2076,Sintec UC-11,Convenience,,4,USD 776.95
2077,Sintec UC-12,Convenience,,4,USD 388.45
2078,Sintec UC-13,Convenience,,4,USD 577.45
2079,Sintec UC-14,Convenience,,4,USD 702.9225
2080,Sintec UC-15,Convenience,,4,USD 577.45
2081,Sintec UC-16,Convenience,,4,USD 225.7
2082,Sintec UC-17,Convenience,,4,USD 467.2
